datetime,unique_id,temp,humidity,decibels,latitude,longitude,last_fix,status
2025-10-31 23:01:27,device_0,26.70,60.00,27.96,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:32,device_0,26.70,60.00,28.76,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:37,device_0,26.70,60.00,27.55,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:42,device_0,26.70,60.00,28.35,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:47,device_0,26.70,60.00,28.31,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:52,device_0,26.70,60.00,28.01,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:01:57,device_0,26.70,60.00,29.68,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:02,device_0,26.70,60.00,27.82,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:07,device_0,26.70,60.00,34.19,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:12,device_0,26.70,60.00,27.23,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:17,device_0,26.70,60.00,29.54,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:22,device_0,26.70,60.00,29.89,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:27,device_0,26.70,60.00,29.31,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:32,device_0,26.70,60.40,29.18,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:37,device_0,26.70,60.00,28.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:42,device_0,26.70,60.80,28.41,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:47,device_0,26.70,61.00,28.53,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:52,device_0,26.70,61.00,29.07,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:02:57,device_0,26.70,61.00,28.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:02,device_0,26.74,61.00,28.31,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:07,device_0,27.06,61.00,28.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:12,device_0,27.10,61.00,28.10,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:17,device_0,27.10,61.00,28.45,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:22,device_0,27.10,61.00,28.39,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:27,device_0,27.10,61.00,32.73,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:32,device_0,27.10,61.00,26.64,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:37,device_0,27.10,61.00,27.78,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:42,device_0,27.10,61.00,31.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:47,device_0,27.10,61.00,26.83,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:52,device_0,27.10,61.00,32.71,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:03:57,device_0,27.10,61.00,27.80,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:02,device_0,27.10,61.00,30.16,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:07,device_0,27.10,61.00,28.53,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:12,device_0,27.10,61.00,27.41,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:17,device_0,27.10,61.00,27.61,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:22,device_0,27.10,61.00,26.27,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:27,device_0,27.10,61.00,27.43,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:32,device_0,27.10,61.00,27.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:37,device_0,27.10,61.00,28.44,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:42,device_0,27.10,61.00,27.19,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:47,device_0,27.10,62.00,31.74,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:04:52,device_0,27.10,62.00,27.89,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:13,device_0,27.10,62.00,102.82,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:18,device_0,27.10,61.20,101.84,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:23,device_0,27.10,62.00,101.80,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:29,device_0,27.10,62.00,102.23,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:33,device_0,27.10,62.00,102.47,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:38,device_0,27.10,62.00,102.07,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:43,device_0,27.10,62.00,102.14,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:48,device_0,27.10,62.00,101.83,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:53,device_0,27.10,62.00,102.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:05:59,device_0,27.10,62.80,102.08,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:05,device_0,27.10,63.00,101.84,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:08,device_0,27.10,63.00,102.03,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:13,device_0,27.10,63.00,101.93,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:18,device_0,27.10,63.00,102.02,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:23,device_0,27.10,63.00,101.68,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:29,device_0,27.10,63.00,102.25,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:33,device_0,27.10,63.00,102.48,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:38,device_0,27.10,63.00,101.93,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:43,device_0,27.10,63.00,102.14,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:48,device_0,27.10,63.00,102.24,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:53,device_0,27.10,63.00,102.12,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:06:58,device_0,27.10,63.00,102.70,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:03,device_0,27.10,63.00,101.67,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:08,device_0,27.10,63.00,101.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:13,device_0,27.10,63.00,101.18,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:19,device_0,27.10,63.00,101.68,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:23,device_0,27.10,63.00,102.03,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:28,device_0,27.10,63.00,101.97,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:33,device_0,27.10,63.00,101.60,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:38,device_0,27.10,63.00,101.73,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:43,device_0,27.10,63.00,101.82,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:48,device_0,27.10,63.00,102.24,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:53,device_0,27.10,63.00,101.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:07:58,device_0,27.10,63.00,102.29,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:03,device_0,27.10,63.00,101.96,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:08,device_0,27.10,63.00,102.52,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:13,device_0,27.10,63.00,101.55,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:18,device_0,27.10,63.00,102.10,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:23,device_0,27.10,63.00,102.13,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:28,device_0,27.10,63.00,101.79,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:33,device_0,27.10,63.00,101.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:38,device_0,27.10,63.00,102.17,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:43,device_0,27.10,63.00,101.82,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:48,device_0,27.10,63.00,102.00,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:53,device_0,27.10,63.00,101.14,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:08:58,device_0,27.10,63.00,101.72,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:03,device_0,27.10,63.00,102.14,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:08,device_0,27.10,63.00,105.08,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:30,device_0,27.10,63.00,60.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:35,device_0,27.10,63.00,60.15,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:40,device_0,27.10,63.00,59.58,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:46,device_0,27.10,63.00,60.99,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:50,device_0,27.10,64.00,59.66,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:09:55,device_0,27.10,64.00,59.48,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:00,device_0,27.10,64.00,59.56,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:05,device_0,27.10,64.00,59.60,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:10,device_0,27.10,64.00,64.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:15,device_0,27.10,64.00,59.44,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:20,device_0,27.10,64.00,59.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:25,device_0,27.10,64.00,77.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:30,device_0,27.10,65.80,72.42,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:35,device_0,27.10,67.80,64.14,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:40,device_0,27.10,68.00,66.56,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:45,device_0,27.10,68.00,67.57,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:50,device_0,27.10,67.80,68.15,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:10:55,device_0,27.10,67.00,69.70,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:00,device_0,27.10,67.00,69.36,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:05,device_0,27.10,66.60,67.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:10,device_0,27.10,66.00,68.40,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:16,device_0,27.10,66.00,66.58,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:20,device_0,27.10,66.00,65.45,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:25,device_0,27.10,66.00,66.55,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:30,device_0,27.10,65.40,66.34,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:35,device_0,27.10,65.00,66.94,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:40,device_0,27.10,65.00,66.33,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:45,device_0,27.10,65.00,67.33,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:50,device_0,27.10,65.00,67.61,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:11:55,device_0,27.10,65.00,68.63,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:00,device_0,27.10,65.00,67.52,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:05,device_0,27.10,65.00,66.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:10,device_0,27.10,65.00,69.44,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:15,device_0,27.10,65.00,69.54,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:20,device_0,27.10,65.00,67.75,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:25,device_0,27.10,65.00,67.15,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:30,device_0,27.10,65.00,66.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:35,device_0,27.10,65.00,65.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:40,device_0,27.10,65.60,65.70,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:46,device_0,27.10,66.00,65.20,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:51,device_0,27.10,67.00,66.73,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:12:55,device_0,27.10,67.00,66.56,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:00,device_0,27.10,67.00,67.88,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:05,device_0,27.10,66.60,66.85,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:10,device_0,27.10,66.00,66.78,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:15,device_0,27.10,66.00,68.52,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:20,device_0,27.10,66.00,69.81,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:25,device_0,27.10,66.00,67.30,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:30,device_0,27.10,66.00,67.01,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:35,device_0,27.10,66.00,66.01,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:40,device_0,27.10,66.00,65.95,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:45,device_0,27.10,65.60,64.28,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:50,device_0,27.10,65.00,66.00,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:13:55,device_0,27.10,65.00,66.65,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:00,device_0,27.10,65.00,67.44,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:05,device_0,27.10,65.00,67.28,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:10,device_0,27.10,64.80,69.01,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:34,device_0,26.97,63.67,79.78,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:39,device_0,26.70,63.80,82.05,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:44,device_0,26.70,64.00,81.17,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:49,device_0,26.70,64.00,80.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:54,device_0,26.70,64.00,87.43,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:14:59,device_0,26.70,64.00,83.16,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:04,device_0,26.70,64.00,83.50,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:09,device_0,26.70,64.00,90.26,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:14,device_0,26.70,66.20,82.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:19,device_0,26.70,67.80,83.84,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:24,device_0,26.76,68.00,79.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:29,device_0,27.08,68.00,78.95,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:34,device_0,27.10,66.80,79.60,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:39,device_0,27.10,66.00,78.91,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:44,device_0,27.00,65.00,79.35,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:49,device_0,26.72,64.20,79.98,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:54,device_0,26.70,64.00,79.78,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:15:59,device_0,26.70,64.00,79.08,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:04,device_0,26.70,63.00,80.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:09,device_0,26.70,63.00,80.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:14,device_0,26.70,63.00,80.89,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:19,device_0,26.70,63.00,79.15,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:24,device_0,26.70,62.40,80.85,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:29,device_0,26.70,62.00,80.10,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:34,device_0,26.70,62.00,79.96,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:39,device_0,26.70,62.00,79.83,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:44,device_0,26.70,61.80,79.38,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:49,device_0,26.70,61.00,80.05,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:54,device_0,26.70,61.00,80.01,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:16:59,device_0,26.70,61.00,78.79,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:04,device_0,26.70,61.00,79.56,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:09,device_0,26.70,61.00,78.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:14,device_0,26.62,61.00,81.02,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:19,device_0,26.22,60.60,79.12,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:24,device_0,26.20,60.00,81.09,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:29,device_0,26.20,60.00,79.03,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:34,device_0,26.20,60.00,79.85,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:39,device_0,26.20,60.00,80.27,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:44,device_0,26.20,60.00,80.10,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:49,device_0,26.20,60.00,80.21,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:54,device_0,26.20,60.00,80.05,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:17:59,device_0,26.20,60.00,78.98,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:04,device_0,26.20,60.00,80.08,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:09,device_0,25.88,60.00,79.29,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:14,device_0,25.80,60.00,80.17,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:19,device_0,25.80,60.00,80.21,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:24,device_0,25.80,59.80,80.45,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:29,device_0,25.80,59.00,79.51,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:34,device_0,25.80,59.00,81.10,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:39,device_0,25.80,59.00,80.46,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:44,device_0,25.80,59.00,80.83,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:49,device_0,25.80,59.00,80.91,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:54,device_0,25.80,59.00,81.88,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:18:59,device_0,25.80,59.00,80.43,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:04,device_0,25.80,59.00,80.93,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:09,device_0,25.80,59.00,80.76,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:14,device_0,25.80,59.00,82.12,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:19,device_0,25.80,59.00,81.54,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:24,device_0,25.78,59.00,80.63,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:29,device_0,25.42,59.00,81.54,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:34,device_0,25.30,59.00,80.33,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:39,device_0,25.30,59.00,79.79,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:44,device_0,25.30,59.00,78.92,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:49,device_0,25.30,59.00,78.58,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:54,device_0,25.30,59.00,77.65,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:19:59,device_0,25.30,59.00,78.22,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:04,device_0,25.30,59.00,78.29,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:09,device_0,25.30,59.00,77.45,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:14,device_0,25.30,59.00,79.23,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:19,device_0,25.30,59.00,79.03,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:24,device_0,25.30,58.00,78.27,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:29,device_0,25.30,58.00,78.61,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:34,device_0,25.30,58.00,78.68,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:39,device_0,25.30,58.00,79.28,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:44,device_0,25.30,58.00,79.25,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:49,device_0,25.30,58.00,79.04,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:54,device_0,25.30,58.00,80.05,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:20:59,device_0,25.30,58.00,78.67,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:04,device_0,25.30,58.00,79.65,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:09,device_0,25.30,58.00,78.60,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:14,device_0,25.30,58.00,78.89,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:19,device_0,25.30,58.00,79.62,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:24,device_0,25.30,58.00,80.13,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:29,device_0,25.30,58.00,78.72,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:34,device_0,25.30,58.00,80.94,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:39,device_0,25.30,58.00,78.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:44,device_0,25.30,58.00,78.71,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:49,device_0,25.30,58.00,80.12,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:54,device_0,25.30,57.00,79.52,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:21:59,device_0,25.30,57.00,79.11,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:04,device_0,25.30,57.00,79.55,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:09,device_0,25.30,57.00,77.81,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:14,device_0,25.30,57.00,79.30,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:35,device_0,25.30,57.00,43.02,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:40,device_0,25.10,56.20,40.32,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:45,device_0,25.26,56.00,41.18,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:50,device_0,25.30,56.00,40.67,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:22:55,device_0,25.30,56.00,41.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:00,device_0,25.30,56.00,39.95,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:05,device_0,25.28,56.00,40.47,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:10,device_0,25.00,56.00,39.84,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:15,device_0,24.80,56.00,42.08,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:20,device_0,24.80,56.00,40.73,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:25,device_0,24.80,56.00,41.22,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:30,device_0,24.80,56.00,40.67,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:35,device_0,24.80,56.00,41.78,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:40,device_0,24.80,56.00,54.91,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:45,device_0,24.80,55.00,41.35,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:50,device_0,24.80,55.80,39.77,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:23:55,device_0,24.80,56.00,41.81,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:00,device_0,24.80,56.00,44.52,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:05,device_0,24.80,56.00,55.20,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:10,device_0,24.80,56.00,53.71,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:15,device_0,24.80,56.00,49.38,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:20,device_0,24.80,56.00,40.69,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:25,device_0,24.80,56.00,41.36,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:30,device_0,24.80,56.00,40.37,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:35,device_0,24.80,56.00,41.65,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:40,device_0,24.80,55.60,41.68,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:45,device_0,24.80,55.00,41.64,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:50,device_0,24.80,55.00,41.06,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:24:55,device_0,24.80,55.00,42.25,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:25:00,device_0,24.80,55.00,41.51,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:25:05,device_0,24.80,55.00,41.28,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:25:10,device_0,24.80,55.00,42.16,-1.00000000,-1.00000000,-1.00,OK
2025-10-31 23:25:15,device_0,24.80,55.00,41.69,-1.00000000,-1.00000000,-1.00,OK
